# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_efld           14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       4.912117195967e+12       3.132551047917e-23       9.435643733013e-08       5.205923746758e+19       1.152959485616e+04       2.347174221662e-09       5.663472115548e+16       5.447665296175e-08       1.601968423676e+39       2.905485261314e+29       1.587519588584e+30       2.985121549152e-08       3.862542080053e+33       1.108191917610e+39       2.710164205706e+39       2.710164205706e+39       9.033871666829e+38      -3.829682806918e+46       7.082834205357e-04       3.318437547716e-01 
       4.877971396134e+12       3.176560249456e-23       9.501673048362e-08       5.133799022338e+19       1.152959485616e+04       2.363604441242e-09       5.624103391737e+16       5.485798942118e-08       1.557887415891e+39       2.845314421200e+29       1.554643019354e+30       2.985121549152e-08       3.774643764795e+33       1.077698047802e+39       2.635589240176e+39       2.635589240176e+39       8.785288653622e+38      -3.698413398520e+46       7.099229648103e-04       3.310773711351e-01 
       4.844062955387e+12       3.221187736113e-23       9.568248060532e-08       5.062673539662e+19       1.152959485616e+04       2.380149672360e-09       5.585008333334e+16       5.524199523448e-08       1.515019375365e+39       2.786389682743e+29       1.522447303961e+30       2.985121549152e-08       3.688745716113e+33       1.048043271008e+39       2.563066336919e+39       2.563066336919e+39       8.543545843321e+38      -3.571643490128e+46       7.115625090791e-04       3.303145192160e-01 
       4.810390223761e+12       3.266442194172e-23       9.635186870582e-08       4.992533454875e+19       1.152959485616e+04       2.396810720096e-09       5.546185038000e+16       5.562868908713e-08       1.473330925147e+39       2.728685239933e+29       1.490918342334e+30       2.985121549152e-08       3.604802414746e+33       1.019204498092e+39       2.492539029805e+39       2.492539029805e+39       8.308455015598e+38      -3.449218853115e+46       7.132020533422e-04       3.295551746576e-01 
       4.776951562763e+12       3.312332431952e-23       9.702671377454e-08       4.923365115922e+19       1.152959485616e+04       2.413588395166e-09       5.507631616615e+16       5.601808979538e-08       1.432789606714e+39       2.672175821185e+29       1.460042326408e+30       2.985121549152e-08       3.522769377297e+33       9.911592752573e+38       2.423952406468e+39       2.423952406468e+39       8.079833129341e+38      -3.330990545324e+46       7.148415975996e-04       3.287993133268e-01 
       4.743745345287e+12       3.358867381519e-23       9.770519682206e-08       4.855155059888e+19       1.152959485616e+04       2.430483513962e-09       5.469346193194e+16       5.641021630720e-08       1.393363854698e+39       2.616836678275e+29       1.429805734072e+30       2.985121549152e-08       3.442603132658e+33       9.638857665635e+38       2.357253065556e+39       2.357253065556e+39       7.857502180141e+38      -3.216814729865e+46       7.164811418512e-04       3.280469113111e-01 
       4.710769955539e+12       3.406056100425e-23       9.838913683780e-08       4.787890010378e+19       1.152959485615e+04       2.447496898590e-09       5.431326904792e+16       5.680508770321e-08       1.355022972305e+39       2.562643575500e+29       1.400195323251e+30       2.985121549152e-08       3.364261198977e+33       9.373627369247e+38       2.292389075148e+39       2.292389075148e+39       7.641289061694e+38      -3.106552500120e+46       7.181206860970e-04       3.272979449166e-01 
       4.678023788957e+12       3.453907773473e-23       9.907853382174e-08       4.721556874932e+19       1.152959485615e+04       2.464629376911e-09       5.393571901414e+16       5.720272319756e-08       1.317737107421e+39       2.509572779062e+29       1.371198126105e+30       2.985121549152e-08       3.287702061144e+33       9.115695355762e+38       2.229309932321e+39       2.229309932321e+39       7.431025431026e+38      -3.000069710752e+46       7.197602303370e-04       3.265523906652e-01 
       4.645505252133e+12       3.502431714503e-23       9.977156878449e-08       4.656142742478e+19       1.152959485615e+04       2.481881782580e-09       5.356079345924e+16       5.760314213895e-08       1.281477229364e+39       2.457601046676e+29       1.342801443350e+30       2.985121549152e-08       3.212885148791e+33       8.864860799956e+38       2.167966523833e+39       2.167966523833e+39       7.226547577416e+38      -2.897236814501e+46       7.213997745711e-04       3.258102252923e-01 
       4.613212762736e+12       3.551637368204e-23       1.004700607155e-07       4.591634880820e+19       1.152959485615e+04       2.499254955090e-09       5.318847413959e+16       5.800636401147e-08       1.246215106282e+39       2.406705617392e+29       1.314992838697e+30       2.985121549152e-08       3.139770814794e+33       8.620928402671e+38       2.108311087876e+39       2.108311087876e+39       7.027696294936e+38      -2.797928704577e+46       7.230393187994e-04       3.250714257443e-01 
       4.581144749431e+12       3.601534311954e-23       1.011740096146e-07       4.528020734157e+19       1.152959485615e+04       2.516749739807e-09       5.281874293834e+16       5.841240843563e-08       1.211923283176e+39       2.356864201624e+29       1.287760133404e+30       2.985121549152e-08       3.068320314264e+33       8.383708238750e+38       2.050297176895e+39       2.050297176895e+39       6.834316758492e+38      -2.702024562456e+46       7.246788630217e-04       3.243359691762e-01 
       4.549299651810e+12       3.652132257683e-23       1.018815964926e-07       4.465287920640e+19       1.152959485615e+04       2.534366988018e-09       5.245158186461e+16       5.882129516928e-08       1.178575060518e+39       2.308054971391e+29       1.261091400944e+30       2.985121549152e-08       2.998495784012e+33       8.153015609164e+38       1.993879621422e+39       1.993879621422e+39       6.646258403276e+38      -2.609407710889e+46       7.263184072381e-04       3.236038329492e-01 
       4.517675920310e+12       3.703441053765e-23       1.025946403388e-07       4.403424229966e+19       1.152959485615e+04       2.552107556967e-09       5.208697305257e+16       5.923304410855e-08       1.146144473463e+39       2.260256550756e+29       1.234974961783e+30       2.985121549152e-08       2.930260222486e+33       7.928670897207e+38       1.939014494905e+39       1.939014494905e+39       6.463374807539e+38      -2.519965471957e+46       7.279579514485e-04       3.228749946287e-01 
       4.486272016139e+12       3.755470686933e-23       1.033131411532e-07       4.342417620993e+19       1.152959485615e+04       2.569972309898e-09       5.172489876057e+16       5.964767528888e-08       1.114606271638e+39       2.213448006463e+29       1.209399378259e+30       2.985121549152e-08       2.863577470166e+33       7.710499428647e+38       1.885659079511e+39       1.885659079511e+39       6.285523578587e+38      -2.433589029982e+46       7.295974956529e-04       3.221494319814e-01 
       4.455086411202e+12       3.808231284223e-23       1.040352799464e-07       4.282256219405e+19       1.152959485615e+04       2.587962116101e-09       5.136534137031e+16       6.006520888593e-08       1.083935899478e+39       2.167608838774e+29       1.184353449581e+30       2.985121549152e-08       2.798412190396e+33       7.498331335721e+38       1.833771832864e+39       1.833771832864e+39       6.112566241913e+38      -2.350173299141e+46       7.312370398513e-04       3.214271229738e-01 
       4.424117588028e+12       3.861733114947e-23       1.047646946972e-07       4.222928315396e+19       1.152959485615e+04       2.606077850947e-09       5.100828338593e+16       6.048566521660e-08       1.054109477107e+39       2.122718972485e+29       1.159826206916e+30       2.985121549152e-08       2.734729850666e+33       7.292001424882e+38       1.783312355698e+39       1.783312355698e+39       5.944368133382e+38      -2.269616795625e+46       7.328765840436e-04       3.207080457692e-01 
       4.393364039692e+12       3.915986592690e-23       1.054977474269e-07       4.164422361392e+19       1.152959485615e+04       2.624320395938e-09       5.065370743323e+16       6.090906474001e-08       1.025103781748e+39       2.078758748141e+29       1.135806908593e+30       2.985121549152e-08       2.672496704306e+33       7.091349048174e+38       1.734241360406e+39       1.734241360406e+39       5.780798294381e+38      -2.191821514166e+46       7.345161282299e-04       3.199921787262e-01 
       4.362824269747e+12       3.971002277336e-23       1.062362571247e-07       4.106726969801e+19       1.152959485615e+04       2.642690638744e-09       5.030159625875e+16       6.133542805849e-08       9.968962296376e+38       2.035708913419e+29       1.112285035391e+30       2.985121549152e-08       2.611679772605e+33       6.896217978159e+38       1.686520640449e+39       1.686520640449e+39       5.621729369858e+38      -2.116692808808e+46       7.361556724100e-04       3.192795003959e-01 
       4.332496792144e+12       4.026790877127e-23       1.069802237907e-07       4.049830910803e+19       1.152959485615e+04       2.661189473250e-09       4.995193272898e+16       6.176477591858e-08       9.694648584466e+38       1.993550614702e+29       1.089250285938e+30       2.985121549152e-08       2.552246827337e+33       6.706456286272e+38       1.640113040609e+39       1.640113040609e+39       5.467037509159e+38      -2.044139277756e+46       7.377952165840e-04       3.185699895203e-01 
       4.302380131168e+12       4.083363250743e-23       1.077278284356e-07       3.993723110156e+19       1.152959485615e+04       2.679817799598e-09       4.960469982951e+16       6.219712921205e-08       9.427883101779e+38       1.952265388818e+29       1.066692572195e+30       2.985121549152e-08       2.494166373679e+33       6.521916224531e+38       1.594982428059e+39       1.594982428059e+39       5.316602269603e+38      -1.974072652185e+46       7.394347607518e-04       3.178636250298e-01 
       4.272472821362e+12       4.140730409419e-23       1.084827090381e-07       3.938392647047e+19       1.152959485614e+04       2.698576524231e-09       4.925988066420e+16       6.263250897693e-08       9.168458145373e+38       1.911835154959e+29       1.044602015041e+30       2.985121549152e-08       2.437407633525e+33       6.342454110506e+38       1.551093664231e+39       1.551093664231e+39       5.170306522701e+38      -1.906407688840e+46       7.410743049134e-04       3.171603860412e-01 
       4.242773407452e+12       4.198903519086e-23       1.092412276193e-07       3.883828751963e+19       1.152959485614e+04       2.717466559937e-09       4.891745845436e+16       6.307093639849e-08       8.916171727626e+38       1.872242206756e+29       1.022968939948e+30       2.985121549152e-08       2.381940529172e+33       6.167930215441e+38       1.508412577457e+39       1.508412577457e+39       5.028036362963e+38      -1.841062066340e+46       7.427138490688e-04       3.164602518559e-01 
       4.213280444285e+12       4.257893902545e-23       1.100070221582e-07       3.830020804596e+19       1.152959485614e+04       2.736488825893e-09       4.857741653793e+16       6.351243281030e-08       8.670827418960e+38       1.833469204533e+29       1.001783872738e+30       2.985121549152e-08       2.327735667384e+33       5.998208655468e+38       1.466905936364e+39       1.466905936364e+39       4.889681019212e+38      -1.777956285017e+46       7.443533932179e-04       3.157632019575e-01 
