# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   87       3.049851053032e-10       7.598991847036e-14      -1.945639373151e-12       0.000000000000e+00       1.544954856869e-11       2.052369347274e-12      -1.108799885654e-14 
   88       3.086823776123e-10       7.802640983247e-14      -2.026067532696e-12       0.000000000000e+00       1.500998488586e-11       2.003782851125e-12      -1.100291119319e-14 
   89       3.124112173280e-10       8.006542815554e-14      -2.107347744881e-12       0.000000000000e+00       1.458733941721e-11       1.956899726242e-12      -1.087711893173e-14 
   90       3.161714167462e-10       8.210572685026e-14      -2.189454335507e-12       0.000000000000e+00       1.418067540602e-11       1.911631027138e-12      -1.071468575732e-14 
   91       3.199625145731e-10       8.414606582177e-14      -2.272362665329e-12       0.000000000000e+00       1.378880669398e-11       1.867861613219e-12      -1.052018622821e-14 
   92       3.237837847384e-10       8.618521290279e-14      -2.356049211126e-12       0.000000000000e+00       1.341028885259e-11       1.825449201941e-12      -1.029872096917e-14 
   93       3.276344954158e-10       8.822183497644e-14      -2.440483554855e-12       0.000000000000e+00       1.304376191505e-11       1.784260111112e-12      -1.005544372906e-14 
   94       3.315147549423e-10       9.025414950000e-14      -2.525602796812e-12       0.000000000000e+00       1.268905679984e-11       1.744284691615e-12      -9.794028186200e-15 
   95       3.354247730345e-10       9.228022297626e-14      -2.611333426196e-12       0.000000000000e+00       1.234623967035e-11       1.705537585939e-12      -9.517997568648e-15 
   96       3.393645945412e-10       9.429807651414e-14      -2.697599040539e-12       0.000000000000e+00       1.201527117334e-11       1.668022148643e-12      -9.231200622852e-15 
   97       3.433340919653e-10       9.630568574769e-14      -2.784320315701e-12       0.000000000000e+00       1.169600239661e-11       1.631730003147e-12      -8.937820106558e-15 
   98       3.473329579874e-10       9.830098075506e-14      -2.871414975865e-12       0.000000000000e+00       1.138817082674e-11       1.596640598502e-12      -8.642381281687e-15 
   99       3.513606979876e-10       1.002818459775e-13      -2.958797763532e-12       0.000000000000e+00       1.109139630677e-11       1.562720766178e-12      -8.349760407218e-15 
  100       3.554166225686e-10       1.022461201384e-13      -3.046380409520e-12       0.000000000000e+00       1.080517699393e-11       1.529924276838e-12      -8.065193232072e-15 
  101       3.594998400782e-10       1.041915961621e-13      -3.134071602954e-12       0.000000000000e+00       1.052888531733e-11       1.498191397119e-12      -7.794283487991e-15 
  102       3.636092491318e-10       1.061160210933e-13      -3.221776961267e-12       0.000000000000e+00       1.026176393569e-11       1.467448446416e-12      -7.543011382423e-15 
  103       3.677435311351e-10       1.080170960155e-13      -3.309399000194e-12       0.000000000000e+00       1.000292169502e-11       1.437607353653e-12      -7.317742091405e-15 
  104       3.719014324813e-10       1.098925846441e-13      -3.396843638994e-12       0.000000000000e+00       9.751535655080e-12       1.408585712443e-12      -7.123758892578e-15 
  105       3.760826706617e-10       1.117406559846e-13      -3.484040781547e-12       0.000000000000e+00       9.507496956049e-12       1.380370986559e-12      -6.960618600034e-15 
  106       3.802871371871e-10       1.135595880274e-13      -3.570926472471e-12       0.000000000000e+00       9.270845069203e-12       1.352964191773e-12      -6.826181628786e-15 
  107       3.845146146017e-10       1.153476643065e-13      -3.657436651469e-12       0.000000000000e+00       9.041567762878e-12       1.326359956654e-12      -6.718023700801e-15 
  108       3.887647721887e-10       1.171031750131e-13      -3.743507195140e-12       0.000000000000e+00       8.819599324673e-12       1.300546304604e-12      -6.633428125131e-15 
  109       3.930371616761e-10       1.188244181091e-13      -3.829073958789e-12       0.000000000000e+00       8.604818783648e-12       1.275504435902e-12      -6.569378078055e-15 
  110       3.973312129427e-10       1.205097004397e-13      -3.914072818242e-12       0.000000000000e+00       8.397048132528e-12       1.251208509732e-12      -6.522548883216e-15 
  111       4.016462297240e-10       1.221573388472e-13      -3.998439711654e-12       0.000000000000e+00       8.196050549897e-12       1.227625426223e-12      -6.489300291750e-15 
  112       4.059813853180e-10       1.237656612837e-13      -4.082110681321e-12       0.000000000000e+00       8.001528622404e-12       1.204714608487e-12      -6.465668762435e-15 
  113       4.103357182910e-10       1.253330079248e-13      -4.165021915493e-12       0.000000000000e+00       7.813122566956e-12       1.182427784655e-12      -6.447359741816e-15 
  114       4.147081281834e-10       1.268577322824e-13      -4.247109790183e-12       0.000000000000e+00       7.630408452923e-12       1.160708769910e-12      -6.429739944350e-15 
  115       4.190973712158e-10       1.283382023180e-13      -4.328310910980e-12       0.000000000000e+00       7.452896424336e-12       1.139493248530e-12      -6.407829632539e-15 
