# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  126       4.682532260084e-10       1.412981789910e-13      -5.142774848937e-12       0.000000000000e+00       5.802881598536e-12       9.356308672164e-13      -5.697753488474e-15 
  127       4.727772418876e-10       1.421412783986e-13      -5.207750219776e-12       0.000000000000e+00       5.677803239772e-12       9.196671595937e-13      -5.612145649772e-15 
  128       4.773049617929e-10       1.429236449729e-13      -5.270894368225e-12       0.000000000000e+00       5.555971097565e-12       9.040685929670e-13      -5.527794132440e-15 
  129       4.818349025338e-10       1.436443424270e-13      -5.332134632921e-12       0.000000000000e+00       5.437125308214e-12       8.888143613154e-13      -5.445797615436e-15 
  130       4.863661466780e-10       1.443026645390e-13      -5.391404001094e-12       0.000000000000e+00       5.321229139612e-12       8.739020472823e-13      -5.366311741576e-15 
  131       4.908978803756e-10       1.448980124541e-13      -5.448637356854e-12       0.000000000000e+00       5.208293891579e-12       8.593327340276e-13      -5.289236098512e-15 
  132       4.954292315860e-10       1.454298531036e-13      -5.503770200865e-12       0.000000000000e+00       5.098317754388e-12       8.451057956802e-13      -5.214452892473e-15 
  133       4.999592685178e-10       1.458977208894e-13      -5.556738688113e-12       0.000000000000e+00       4.991285444989e-12       8.312188497102e-13      -5.141826524832e-15 
  134       5.044869980696e-10       1.463012193670e-13      -5.607479665662e-12       0.000000000000e+00       4.887167843237e-12       8.176677093012e-13      -5.071203168670e-15 
  135       5.090113642699e-10       1.466400229291e-13      -5.655930710418e-12       0.000000000000e+00       4.785921628116e-12       8.044463357232e-13      -5.002410345338e-15 
  136       5.135312467181e-10       1.469138784892e-13      -5.702030166891e-12       0.000000000000e+00       4.687488913970e-12       7.915467907046e-13      -4.935256501019e-15 
  137       5.180454590246e-10       1.471226071651e-13      -5.745717184952e-12       0.000000000000e+00       4.591796886726e-12       7.789591888046e-13      -4.869530583295e-15 
  138       5.225527472512e-10       1.472661059625e-13      -5.786931757601e-12       0.000000000000e+00       4.498757440121e-12       7.666716497861e-13      -4.805001617707e-15 
  139       5.270517883517e-10       1.473443494584e-13      -5.825614758719e-12       0.000000000000e+00       4.408266811929e-12       7.546702509872e-13      -4.741418284323e-15 
  140       5.315411886124e-10       1.473573914847e-13      -5.861707980839e-12       0.000000000000e+00       4.320205220186e-12       7.429389796947e-13      -4.678508494294e-15 
  141       5.360194820919e-10       1.473053668118e-13      -5.895154172899e-12       0.000000000000e+00       4.234436499420e-12       7.314596855158e-13      -4.615978966425e-15 
  142       5.404851290625e-10       1.471884928320e-13      -5.925897078010e-12       0.000000000000e+00       4.150807736872e-12       7.202120327505e-13      -4.553514803734e-15 
  143       5.449365144498e-10       1.470070712430e-13      -5.953881471211e-12       0.000000000000e+00       4.069148908728e-12       7.091734527644e-13      -4.490779070018e-15 
  144       5.493720777370e-10       1.467615000600e-13      -5.979053531447e-12       0.000000000000e+00       3.989308529127e-12       6.983240310631e-13      -4.427482655620e-15 
  145       5.537907204031e-10       1.464523074305e-13      -6.001361919095e-12       0.000000000000e+00       3.911265326165e-12       6.876618120711e-13      -4.363602531527e-15 
  146       5.581914358751e-10       1.460801243689e-13      -6.020756876946e-12       0.000000000000e+00       3.835026935390e-12       6.771889196854e-13      -4.299184307440e-15 
  147       5.625731808738e-10       1.456456764552e-13      -6.037189944856e-12       0.000000000000e+00       3.760594720216e-12       6.669067389634e-13      -4.234273855373e-15 
  148       5.669348746107e-10       1.451497855776e-13      -6.050613999435e-12       0.000000000000e+00       3.687963615122e-12       6.568158968554e-13      -4.168917290177e-15 
  149       5.712753979831e-10       1.445933716753e-13      -6.060983293723e-12       0.000000000000e+00       3.617121968849e-12       6.469162429377e-13      -4.103160950062e-15 
  150       5.755935927706e-10       1.439774544820e-13      -6.068253496876e-12       0.000000000000e+00       3.548051387594e-12       6.372068301451e-13      -4.037051377125e-15 
