# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ULAfld         14:(.)w_ULAfld           15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       1.678823241297e+11       2.681796856897e-20       2.760800271062e-06       6.080929988265e+16       1.267779227303e+04       7.551594450859e-08       2.128377231642e+15       1.593948715262e-06       2.185742331585e+33       1.159918394357e+25       6.337644168148e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.512028545657e+33       3.697770952218e+33       3.697770952218e+33       1.232590292414e+33      -1.785845010473e+39       2.084078781912e-04       1.565028175010e-01 
       1.667153169113e+11       2.719473420812e-20       2.780125214485e-06       5.996682594918e+16       1.267779227301e+04       7.604455612006e-08       2.113582156543e+15       1.605106356201e-06       2.125597747492e+33       1.135897186931e+25       6.206395395913e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.470422393504e+33       3.596020214419e+33       3.596020214419e+33       1.198673380332e+33      -1.724631888649e+39       2.086353977396e-04       1.563321493944e-01 
       1.655564219575e+11       2.757679302771e-20       2.799586582114e-06       5.913602395292e+16       1.267779227299e+04       7.657686801280e-08       2.098889927050e+15       1.616342100626e-06       2.067108148501e+33       1.112373444162e+25       6.077864706257e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.429961108557e+33       3.497069328960e+33       3.497069328960e+33       1.165689752353e+33      -1.665516959144e+39       2.088629172883e-04       1.561618531153e-01 
       1.644055828773e+11       2.796421939163e-20       2.819184373948e-06       5.831673218665e+16       1.267779227297e+04       7.711290608879e-08       2.084299828248e+15       1.627656495260e-06       2.010227994756e+33       1.089336863859e+25       5.951995809338e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.390613187761e+33       3.400841252930e+33       3.400841252930e+33       1.133613727506e+33      -1.608428302559e+39       2.090904368373e-04       1.559919274498e-01 
       1.632627436716e+11       2.835708870851e-20       2.838918589987e-06       5.750879118351e+16       1.267779227295e+04       7.765269643131e-08       2.069811150193e+15       1.639050090657e-06       1.954912999511e+33       1.066777357181e+25       5.828733581040e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.352347994923e+33       3.307261063389e+33       3.307261063389e+33       1.102420331478e+33      -1.553296464662e+39       2.093179563866e-04       1.558223711895e-01 
       1.621278487304e+11       2.875547744639e-20       2.858791049221e-06       5.671204368594e+16       1.267779227293e+04       7.819626530622e-08       2.055423187874e+15       1.650523441220e-06       1.901120094650e+33       1.044685044223e+25       5.708024038834e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.315135736859e+33       3.216255899036e+33       3.216255899036e+33       1.072085277170e+33      -1.500054371895e+39       2.095454759363e-04       1.556531831310e-01 
       1.610008428306e+11       2.915946314762e-20       2.878801751649e-06       5.592633461507e+16       1.267779227291e+04       7.874363916326e-08       2.041135241182e+15       1.662077105235e-06       1.848807397150e+33       1.023050249686e+25       5.589814318137e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.278947440198e+33       3.127754903477e+33       3.127754903477e+33       1.042584945783e+33      -1.448637249768e+39       2.097729954862e-04       1.554843620763e-01 
       1.598816711326e+11       2.956912444394e-20       2.898954335251e-06       5.515151104057e+16       1.267779227289e+04       7.929484463730e-08       2.026946614874e+15       1.673711644898e-06       1.797934176476e+33       1.001863498640e+25       5.474052649161e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.243754928823e+33       3.041689170058e+33       3.041689170058e+33       1.013896368433e+33      -1.398982544057e+39       2.100005150364e-04       1.553159068325e-01 
       1.587702791783e+11       2.998454107178e-20       2.919246981037e-06       5.438742215085e+16       1.267779227287e+04       7.984990854965e-08       2.012856618541e+15       1.685427626338e-06       1.748460822866e+33       9.811155123767e+24       5.360688334237e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.209530801931e+33       2.957991688215e+33       2.957991688215e+33       9.859972082657e+32      -1.351029844697e+39       2.102280345869e-04       1.551478162121e-01 
       1.576666128880e+11       3.040579388779e-20       2.939681507996e-06       5.363391922373e+16       1.267779227285e+04       8.040885790939e-08       1.998864566571e+15       1.697225619647e-06       1.700348816489e+33       9.607972043422e+24       5.249671725614e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.176248412704e+33       2.876597291298e+33       2.876597291298e+33       9.588657430644e+32      -1.304720812290e+39       2.104555541378e-04       1.549800890323e-01 
       1.565706185581e+11       3.083296488458e-20       2.960257916129e-06       5.289085559747e+16       1.267779227283e+04       8.097171991465e-08       1.984969778120e+15       1.709106198907e-06       1.653560697458e+33       9.408996761611e+24       5.140954203716e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.143881847555e+33       2.797442605832e+33       2.797442605832e+33       9.324808483379e+32      -1.259999107131e+39       2.106830736889e-04       1.548127241159e-01 
       1.554822428580e+11       3.126613720667e-20       2.980979843414e-06       5.215808664223e+16       1.267779227281e+04       8.153852195394e-08       1.971171577077e+15       1.721069942222e-06       1.608060036660e+33       9.214142137374e+24       5.034488155851e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.112405905959e+33       2.720466002178e+33       2.720466002178e+33       9.068219808730e+32      -1.216810320657e+39       2.109105932404e-04       1.546457202903e-01 
       1.544014328282e+11       3.170539516669e-20       3.001847289852e-06       5.143546973193e+16       1.267779227279e+04       8.210929160750e-08       1.957469292029e+15       1.733117431738e-06       1.563811407393e+33       9.023322834388e+24       4.930226955354e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.081796080826e+33       2.645607546545e+33       2.645607546545e+33       8.818691627397e+32      -1.175101909263e+39       2.111381127922e-04       1.544790763884e-01 
       1.533281358770e+11       3.215082426175e-20       3.022860255442e-06       5.072286421650e+16       1.267779227277e+04       8.268405664864e-08       1.943862256232e+15       1.745249253681e-06       1.520780357786e+33       8.836455283594e+24       4.828124941172e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.052028539421e+33       2.572808954325e+33       2.572808954325e+33       8.576029657358e+32      -1.134823130369e+39       2.113656323443e-04       1.543127912478e-01 
       1.522622997785e+11       3.260251119013e-20       3.044020559173e-06       5.002013139445e+16       1.267779227275e+04       8.326284504507e-08       1.930349807575e+15       1.757465998375e-06       1.478933383971e+33       8.653457646599e+24       4.728137397865e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       1.023080104812e+33       2.502013544718e+33       2.502013544718e+33       8.340044962611e+32      -1.095924980693e+39       2.115931518968e-04       1.541468637113e-01 
       1.512038726698e+11       3.306054386813e-20       3.065328201046e-06       4.932713448594e+16       1.267779227272e+04       8.384568496026e-08       1.916931288551e+15       1.769768260281e-06       1.438237903998e+33       8.474249779830e+24       4.630220536020e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       9.949282378196e+32       2.433166196594e+33       2.433166196594e+33       8.110553806060e+32      -1.058360136630e+39       2.118206714496e-04       1.539812926266e-01 
       1.501528030484e+11       3.352501144720e-20       3.086785000050e-06       4.864373860613e+16       1.267779227270e+04       8.443260475487e-08       1.903606046224e+15       1.782156638020e-06       1.398662232468e+33       8.298753199442e+24       4.534331473079e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       9.675510194705e+32       2.366213305581e+33       2.366213305581e+33       7.887377506463e+32      -1.022082896677e+39       2.120481910027e-04       1.538160768462e-01 
       1.491090397699e+11       3.399600433124e-20       3.108392775175e-06       4.796981073889e+16       1.267779227268e+04       8.502363298803e-08       1.890373432195e+15       1.794631734401e-06       1.360175555863e+33       8.126891046942e+24       4.440428214555e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       9.409271339308e+32       2.301102742325e+33       2.301102742325e+33       7.670342299312e+32      -9.870491258363e+38       2.122757105561e-04       1.536512152277e-01 
       1.480725320456e+11       3.447361419427e-20       3.130151526420e-06       4.730521971097e+16       1.267779227266e+04       8.561879841882e-08       1.877232802573e+15       1.807194156456e-06       1.322747908551e+33       7.958588055529e+24       4.348469635642e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       9.150358519096e+32       2.237783811904e+33       2.237783811904e+33       7.459279201534e+32      -9.532162019168e+38       2.125032301099e-04       1.534867066336e-01 
       1.470432294394e+11       3.495793399823e-20       3.152063072775e-06       4.664983616645e+16       1.267779227264e+04       8.621813000763e-08       1.864183517944e+15       1.819844515464e-06       1.286350149459e+33       7.793770517133e+24       4.258415463201e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       8.898570145194e+32       2.176207214357e+33       2.176207214357e+33       7.254023879929e+32      -9.205429636821e+38       2.127307496640e-04       1.533225499313e-01 
       1.460210818663e+11       3.544905801108e-20       3.174127414241e-06       4.600353254153e+16       1.267779227262e+04       8.682165691755e-08       1.851224943337e+15       1.832583426984e-06       1.250953939385e+33       7.632366250133e+24       4.170226258129e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       8.653710175802e+32       2.116325006300e+33       2.116325006300e+33       7.054416523216e+32      -8.889896607728e+38       2.129582692184e-04       1.531587439927e-01 
       1.450060395892e+11       3.594708182514e-20       3.196346369805e-06       4.536618303973e+16       1.267779227259e+04       8.742940851585e-08       1.838356448195e+15       1.845411510884e-06       1.216531718926e+33       7.474304567746e+24       4.083863398081e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       8.415587963559e+32       2.058090563594e+33       2.058090563594e+33       6.860301717605e+32      -8.585179053460e+38       2.131857887732e-04       1.529952876950e-01 
       1.439980532166e+11       3.645210237572e-20       3.218721758458e-06       4.473766360741e+16       1.267779227257e+04       8.804141437533e-08       1.825577406347e+15       1.858329391369e-06       1.183056687027e+33       7.319516247069e+24       3.999289060558e+25       2.985121549152e-08       5.078079280920e+06      -1.000000000000e+00       8.184018107104e+32       2.001458545050e+33       2.001458545050e+33       6.671528325792e+32      -8.290906253728e+38       2.134133083284e-04       1.528321799199e-01 
