# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  110       1.880020333407e-12       2.710188620612e-15      -5.731470660793e-14       1.629627225875e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  111       1.807020230356e-12       2.703982303571e-15      -5.611173922370e-14       1.614138752840e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  112       1.735910527458e-12       2.696784358033e-15      -5.489639495364e-14       1.598177961361e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  113       1.666664480016e-12       2.688607281045e-15      -5.367016646794e-14       1.581767170207e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  114       1.599241624166e-12       2.679464746372e-15      -5.243456060451e-14       1.564929297832e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  115       1.533587362806e-12       2.669371618585e-15      -5.119109745003e-14       1.547687857095e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  116       1.469651824005e-12       2.658343222523e-15      -4.994126353279e-14       1.530066180678e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  117       1.407449922649e-12       2.646393020813e-15      -4.868636690993e-14       1.512085001803e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  118       1.347007857580e-12       2.633534679112e-15      -4.742766265387e-14       1.493764568083e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  119       1.288344251482e-12       2.619782792874e-15      -4.616639585372e-14       1.475125372541e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  120       1.231469907214e-12       2.605152894845e-15      -4.490380029054e-14       1.456188141529e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  121       1.176387564133e-12       2.589661462567e-15      -4.364109711270e-14       1.436973822638e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  122       1.123091654424e-12       2.573325925870e-15      -4.237949351117e-14       1.417503572611e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
