# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  129       9.414174568472e-10       9.630460824349e-13      -3.049979913255e-12       2.150543251887e-15       5.774990103082e-12       9.335184993035e-13      -7.358811444803e-15 
  130       9.436484078589e-10       9.756817320703e-13      -3.322781932022e-12       2.180559844856e-15       5.652659177577e-12       9.182976630595e-13      -7.282520409169e-15 
  131       9.459815440635e-10       9.881513190484e-13      -3.596641984989e-12       2.210739071259e-15       5.533432938952e-12       9.034307479831e-13      -7.208206292397e-15 
  132       9.484184347729e-10       1.000447555669e-12      -3.871391359607e-12       2.241084615188e-15       5.417310134921e-12       8.889170069498e-13      -7.135754654929e-15 
  133       9.509602373745e-10       1.012563199367e-12      -4.146859303610e-12       2.271600437379e-15       5.304275359743e-12       8.747538744178e-13      -7.065033702553e-15 
  134       9.536076847573e-10       1.024491056304e-12      -4.422873068139e-12       2.302290780301e-15       5.194298671629e-12       8.609369171653e-13      -6.995893869434e-15 
  135       9.563610727376e-10       1.036223984961e-12      -4.699257950853e-12       2.333160173245e-15       5.087335210153e-12       8.474597850264e-13      -6.928167401147e-15 
  136       9.592202474852e-10       1.047754899727e-12      -4.975837339050e-12       2.364213437415e-15       4.983324813652e-12       8.343141616278e-13      -6.861667937707e-15 
  137       9.621845929489e-10       1.059076774495e-12      -5.252432752783e-12       2.395455691018e-15       4.882191636640e-12       8.214897151259e-13      -6.796190096604e-15 
  138       9.652530182829e-10       1.070182646250e-12      -5.528863887979e-12       2.426892354350e-15       4.783843767212e-12       8.089740489430e-13      -6.731509055836e-15 
  139       9.684239452721e-10       1.081065618660e-12      -5.804948659552e-12       2.458529154890e-15       4.688172844452e-12       7.967526525041e-13      -6.667380136936e-15 
  140       9.716952957586e-10       1.091718865671e-12      -6.080503244526e-12       2.490372132388e-15       4.595053675838e-12       7.848088519734e-13      -6.603538388012e-15 
  141       9.750644790671e-10       1.102135635097e-12      -6.355342125146e-12       2.522427643952e-15       4.504343854653e-12       7.731237609912e-13      -6.539698166772e-15 
  142       9.785283794312e-10       1.112309252210e-12      -6.629278132003e-12       2.554702369141e-15       4.415883377389e-12       7.616762314100e-13      -6.475552723563e-15 
  143       9.820833434189e-10       1.122233123332e-12      -6.902122487141e-12       2.587203315053e-15       4.329494261154e-12       7.504428040318e-13      -6.410773784396e-15 
  144       9.857260777989e-10       1.131900913865e-12      -7.173687634333e-12       2.619936642980e-15       4.245017949389e-12       7.394027793132e-13      -6.345080320464e-15 
  145       9.894564694451e-10       1.141307094557e-12      -7.443795953312e-12       2.652904007243e-15       4.162432492895e-12       7.285540968959e-13      -6.278453377992e-15 
