# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  302       5.260547412468e-10       1.252503294206e-12       1.576123109004e-11       0.000000000000e+00 
  303       5.215805810386e-10       1.276472516794e-12       1.579527378281e-11       0.000000000000e+00 
  304       5.171006162793e-10       1.300563236213e-12       1.582439384662e-11       0.000000000000e+00 
  305       5.126164240704e-10       1.324767247556e-12       1.584856022880e-11       0.000000000000e+00 
  306       5.081296024047e-10       1.349076147723e-12       1.586774286692e-11       0.000000000000e+00 
  307       5.036417702444e-10       1.373481333918e-12       1.588191270141e-11       0.000000000000e+00 
  308       4.991545675990e-10       1.397974002155e-12       1.589104168825e-11       0.000000000000e+00 
  309       4.946696556030e-10       1.422545145751e-12       1.589510281166e-11       0.000000000000e+00 
  310       4.901887165942e-10       1.447185553831e-12       1.589407009676e-11       0.000000000000e+00 
  311       4.857134541909e-10       1.471885809827e-12       1.588791862227e-11       0.000000000000e+00 
  312       4.812454773837e-10       1.496636765052e-12       1.587662891312e-11       0.000000000000e+00 
  313       4.767859467038e-10       1.521430986804e-12       1.586020031765e-11       0.000000000000e+00 
  314       4.723359117886e-10       1.546261374522e-12       1.583863827589e-11       0.000000000000e+00 
  315       4.678964258247e-10       1.571120689861e-12       1.581195001354e-11       0.000000000000e+00 
  316       4.634685454826e-10       1.596001555771e-12       1.578014456003e-11       0.000000000000e+00 
  317       4.590533308523e-10       1.620896455581e-12       1.574323276657e-11       0.000000000000e+00 
  318       4.546518453791e-10       1.645797732087e-12       1.570122732423e-11       0.000000000000e+00 
  319       4.502651557982e-10       1.670697586632e-12       1.565414278200e-11       0.000000000000e+00 
  320       4.458943320707e-10       1.695588078190e-12       1.560199556481e-11       0.000000000000e+00 
  321       4.415404473186e-10       1.720461122452e-12       1.554480399164e-11       0.000000000000e+00 
  322       4.372045777605e-10       1.745308490907e-12       1.548258829355e-11       0.000000000000e+00 
  323       4.328878026465e-10       1.770121809928e-12       1.541537063174e-11       0.000000000000e+00 
  324       4.285912041941e-10       1.794892559857e-12       1.534317511563e-11       0.000000000000e+00 
  325       4.243158675232e-10       1.819612074083e-12       1.526602782090e-11       0.000000000000e+00 
  326       4.200628805915e-10       1.844271538134e-12       1.518395680754e-11       0.000000000000e+00 
  327       4.158333341301e-10       1.868861988754e-12       1.509699213795e-11       0.000000000000e+00 
  328       4.116283215786e-10       1.893374312989e-12       1.500516589495e-11       0.000000000000e+00 
  329       4.074489390207e-10       1.917799247274e-12       1.490851219988e-11       0.000000000000e+00 
  330       4.032962851194e-10       1.942127376511e-12       1.480706723064e-11       0.000000000000e+00 
  331       3.991714610523e-10       1.966349133158e-12       1.470086923974e-11       0.000000000000e+00 
  332       3.950755704474e-10       1.990454796310e-12       1.458995857239e-11       0.000000000000e+00 
  333       3.910097193179e-10       2.014434490783e-12       1.447437768452e-11       0.000000000000e+00 
  334       3.869750159979e-10       2.038278186200e-12       1.435417116088e-11       0.000000000000e+00 
  335       3.829725710778e-10       2.061975696070e-12       1.422938573308e-11       0.000000000000e+00 
  336       3.790034973394e-10       2.085516676879e-12       1.410007029763e-11       0.000000000000e+00 
  337       3.750689096915e-10       2.108890627166e-12       1.396627593404e-11       0.000000000000e+00 
  338       3.711699251054e-10       2.132086886614e-12       1.382805592284e-11       0.000000000000e+00 
  339       3.673076625498e-10       2.155094635128e-12       1.368546576367e-11       0.000000000000e+00 
  340       3.634832429265e-10       2.177902891923e-12       1.353856319332e-11       0.000000000000e+00 
  341       3.596977890060e-10       2.200500514604e-12       1.338740820381e-11       0.000000000000e+00 
  342       3.559524253621e-10       2.222876198254e-12       1.323206306042e-11       0.000000000000e+00 
  343       3.522482783083e-10       2.245018474515e-12       1.307259231978e-11       0.000000000000e+00 
  344       3.485864758321e-10       2.266915710671e-12       1.290906284790e-11       0.000000000000e+00 
  345       3.449681475313e-10       2.288556108737e-12       1.274154383826e-11       0.000000000000e+00 
  346       3.413944245487e-10       2.309927704536e-12       1.257010682984e-11       0.000000000000e+00 
  347       3.378664395079e-10       2.331018366786e-12       1.239482572521e-11       0.000000000000e+00 
  348       3.343853264484e-10       2.351815796186e-12       1.221577680855e-11       0.000000000000e+00 
  349       3.309521228260e-10       2.372308642641e-12       1.203303513645e-11       0.000000000000e+00 
  350       3.275674711534e-10       2.392489910039e-12       1.184666350774e-11       0.000000000000e+00 
  351       3.242319048396e-10       2.412353691107e-12       1.165672307085e-11       0.000000000000e+00 
  352       3.209459448471e-10       2.431894062211e-12       1.146327692420e-11       0.000000000000e+00 
  353       3.177100995306e-10       2.451105083532e-12       1.126639013070e-11       0.000000000000e+00 
  354       3.145248644764e-10       2.469980799256e-12       1.106612973227e-11       0.000000000000e+00 
  355       3.113907223414e-10       2.488515237751e-12       1.086256476431e-11       0.000000000000e+00 
  356       3.083081426925e-10       2.506702411751e-12       1.065576627018e-11       0.000000000000e+00 
  357       3.052775818454e-10       2.524536318538e-12       1.044580731573e-11       0.000000000000e+00 
  358       3.022994827040e-10       2.542010940125e-12       1.023276300381e-11       0.000000000000e+00 
  359       2.993742745995e-10       2.559120243440e-12       1.001671048870e-11       0.000000000000e+00 
  360       2.965023731297e-10       2.575858180501e-12       9.797728990673e-12       0.000000000000e+00 
  361       2.936841799979e-10       2.592218688607e-12       9.575899810449e-12       0.000000000000e+00 
  362       2.909200828521e-10       2.608195690518e-12       9.351306343712e-12       0.000000000000e+00 
  363       2.882104551245e-10       2.623783094631e-12       9.124034095601e-12       0.000000000000e+00 
  364       2.855556558701e-10       2.638974795172e-12       8.894170695203e-12       0.000000000000e+00 
  365       2.829560296063e-10       2.653764672371e-12       8.661805910051e-12       0.000000000000e+00 
  366       2.804119061519e-10       2.668146592647e-12       8.427031660621e-12       0.000000000000e+00 
  367       2.779236004663e-10       2.682114408792e-12       8.189942034825e-12       0.000000000000e+00 
  368       2.754914124885e-10       2.695661960148e-12       7.950633302512e-12       0.000000000000e+00 
  369       2.731156269767e-10       2.708783072796e-12       7.709203929957e-12       0.000000000000e+00 
  370       2.707965133467e-10       2.721471559733e-12       7.465754594365e-12       0.000000000000e+00 
  371       2.685343255118e-10       2.733721221056e-12       7.220388198359e-12       0.000000000000e+00 
  372       2.663293017216e-10       2.745525844147e-12       6.973209884483e-12       0.000000000000e+00 
  373       2.641816644011e-10       2.756879203849e-12       6.724327049694e-12       0.000000000000e+00 
  374       2.620916199902e-10       2.767775062655e-12       6.473849359859e-12       0.000000000000e+00 
  375       2.600593587825e-10       2.778207170886e-12       6.221888764250e-12       0.000000000000e+00 
  376       2.580850547644e-10       2.788169266875e-12       5.968559510042e-12       0.000000000000e+00 
  377       2.561688654548e-10       2.797655077150e-12       5.713978156807e-12       0.000000000000e+00 
  378       2.543109317437e-10       2.806658316613e-12       5.458263591012e-12       0.000000000000e+00 
  379       2.525113777317e-10       2.815172688726e-12       5.201537040514e-12       0.000000000000e+00 
  380       2.507703105687e-10       2.823191885692e-12       4.943922089055e-12       0.000000000000e+00 
  381       2.490878202937e-10       2.830709588636e-12       4.685544690758e-12       0.000000000000e+00 
  382       2.474639796736e-10       2.837719467788e-12       4.426533184628e-12       0.000000000000e+00 
  383       2.458988440423e-10       2.844215182667e-12       4.167018309038e-12       0.000000000000e+00 
  384       2.443924511400e-10       2.850190382262e-12       3.907133216237e-12       0.000000000000e+00 
  385       2.429448209521e-10       2.855638705213e-12       3.647013486835e-12       0.000000000000e+00 
  386       2.415559555490e-10       2.860553779996e-12       3.386797144307e-12       0.000000000000e+00 
  387       2.402258389244e-10       2.864929225101e-12       3.126624669485e-12       0.000000000000e+00 
  388       2.389544217866e-10       2.868759791522e-12       2.866627100205e-12       0.000000000000e+00 
  389       2.377415756305e-10       2.872044836947e-12       2.606889809924e-12       0.000000000000e+00 
  390       2.365871366318e-10       2.874784981879e-12       2.347487402662e-12       0.000000000000e+00 
  391       2.354909203683e-10       2.876980980153e-12       2.088495510519e-12       0.000000000000e+00 
  392       2.344527216465e-10       2.878633720028e-12       1.829990798694e-12       0.000000000000e+00 
  393       2.334723143295e-10       2.879744225278e-12       1.572050970511e-12       0.000000000000e+00 
  394       2.325494511639e-10       2.880313656280e-12       1.314754772441e-12       0.000000000000e+00 
  395       2.316838636068e-10       2.880343311106e-12       1.058181999123e-12       0.000000000000e+00 
  396       2.308752616534e-10       2.879834626616e-12       8.024134983888e-13       0.000000000000e+00 
  397       2.301233336639e-10       2.878789179543e-12       5.475311762878e-13       0.000000000000e+00 
  398       2.294277461906e-10       2.877208687588e-12       2.936180021062e-13       0.000000000000e+00 
  399       2.287881438056e-10       2.875095010508e-12       4.075801339222e-14       0.000000000000e+00 
  400       2.282041489273e-10       2.872450151210e-12      -2.109636790212e-13       0.000000000000e+00 
  401       2.276753616482e-10       2.869276256836e-12      -4.614608859939e-13       0.000000000000e+00 
  402       2.272013595618e-10       2.865575619857e-12      -7.106463350548e-13       0.000000000000e+00 
  403       2.267816975897e-10       2.861350679165e-12      -9.584316653796e-13       0.000000000000e+00 
  404       2.264159078091e-10       2.856604021158e-12      -1.204727422768e-12       0.000000000000e+00 
  405       2.261034992797e-10       2.851338380837e-12      -1.449443054618e-12       0.000000000000e+00 
  406       2.258439578710e-10       2.845556642892e-12      -1.692486904909e-12       0.000000000000e+00 
  407       2.256367460898e-10       2.839261842793e-12      -1.933766209172e-12       0.000000000000e+00 
  408       2.254813029067e-10       2.832457167882e-12      -2.173187089470e-12       0.000000000000e+00 
  409       2.253770435839e-10       2.825145958465e-12      -2.410654549376e-12       0.000000000000e+00 
  410       2.253233595021e-10       2.817331708896e-12      -2.646072468948e-12       0.000000000000e+00 
  411       2.253196179880e-10       2.809018068674e-12      -2.879343599705e-12       0.000000000000e+00 
  412       2.253651621410e-10       2.800208843533e-12      -3.110369559609e-12       0.000000000000e+00 
  413       2.254593106607e-10       2.790907996528e-12      -3.339050828035e-12       0.000000000000e+00 
  414       2.256013576744e-10       2.781119649129e-12      -3.565286740755e-12       0.000000000000e+00 
  415       2.257905725635e-10       2.770848082312e-12      -3.788975484910e-12       0.000000000000e+00 
  416       2.260261997913e-10       2.760097737645e-12      -4.010014093989e-12       0.000000000000e+00 
  417       2.263074587303e-10       2.748873218385e-12      -4.228298442806e-12       0.000000000000e+00 
  418       2.266335434887e-10       2.737179290564e-12      -4.443723242477e-12       0.000000000000e+00 
  419       2.270036227384e-10       2.725020884081e-12      -4.656182035396e-12       0.000000000000e+00 
  420       2.274168395416e-10       2.712403093790e-12      -4.865567190214e-12       0.000000000000e+00 
  421       2.278723111784e-10       2.699331180595e-12      -5.071769896815e-12       0.000000000000e+00 
  422       2.283691289734e-10       2.685810572537e-12      -5.274680161291e-12       0.000000000000e+00 
